measure_time,block_hash,read_duration,
measure_time,block_hash,read_duration,
measure_time,block_hash,read_duration,
measure_time,block_hash,read_duration,
measure_time,block_hash,read_duration,
measure_time,block_hash,read_duration,
2024-01-21 07:24:47.003381,0x6460cd45dbe14f9396f6e65822ac144d1a184f580041434969b8cd37b72efec9,113.111µs
2024-01-21 07:25:02.001827,0x994e6bb1e6523ef409514d81da56c9d71fb59dccc88d1ce9062c32ff5c44f89b,45.65µs
2024-01-21 07:25:17.002989,0x5d89991fb9611dd07bf8cfbd8678b34344f94480b07e40b6afc7f23e6c769488,95.547µs
2024-01-21 07:25:32.002696,0x8af7feb9f8783f8e3bc6a684f60c0a576d3ef67f32ae94b02945d9bd1473b519,114.394µs
2024-01-21 07:25:47.002637,0xc7a5b3d8d5f862f77db06660c6c685497105afbab1226848fe747f70e0deddba,106.926µs
2024-01-21 07:26:02.001474,0x91f0d002b5670f6543f1e25e60917d24666178aaedad518745e93dddddafde3b,19.437µs
2024-01-21 07:26:17.002473,0x02b1ac19de590a86c0ded243c45fa6a6f23699f3a4eb06b99b3dbc577a388a17,106.119µs
2024-01-21 07:26:32.002922,0x9ab32fb9813796529322c3e2d77d99207b20b021fac4dfa5cf03a0ec3d44491d,111.091µs
2024-01-21 07:26:47.003140,0x3f7189df8cc908b62a3d21171f86ebef9e37dde42100331026620255f713a7e5,95.037µs
2024-01-21 07:27:02.003152,0xc541579892231dc86aaf0d214f77c74e575faedc9e7001f1a49718f33a9c61ca,99.241µs
2024-01-21 07:27:17.002663,0x8aebb57d07f83fdb8ede54fe3cb48d17e529cad3a7cdf2d676177ab0c2cd5144,102.851µs
2024-01-21 07:27:32.003119,0x769479688164ca7981da66e8454bfb21cae8138e3e28378fe8fac41273c991e5,98.668µs
2024-01-21 07:27:47.002446,0x864daf00bff0f1943828b93d535c36f347013e671ac0c51fdc3a4f8c881f4f56,91.687µs
2024-01-21 07:28:02.000915,0xa7285a5d879bb72b2176860db08e3bff14ee7be3b6b299c097789083b315f78f,20.293µs
2024-01-21 07:28:17.003100,0xbba5465400751ce21c40751f2d771f1d7770a08542784e9fe851750426bc3644,91.751µs
2024-01-21 07:28:32.003231,0xed4f35adb757bef403bbd3e1ccbc295d3d00a0a078961b91f9ef7b29681e32ec,120.093µs
2024-01-21 07:28:47.002828,0xf28be0ec5bc45277858f3c42e8cce008d02db67a35202ced3632f25d1847c304,102.506µs
measure_time,block_hash,read_duration,
measure_time,block_hash,read_duration,
measure_time,block_hash,read_duration,
measure_time,block_hash,read_duration,
2024-01-21 08:04:42.023244,0x950e6cbdf482b2de90bfd2e24f5cb7e64a00544dd94e06fe88ac5b7586aca099,465.942µs
2024-01-21 08:04:57.018590,0x2d4badb6dbf9e7cd8faab0a42ae19733425304134957bf5fd1a667be6650609a,767.064µs
2024-01-21 08:05:12.006531,0xf414aac89e7b485cf92ad51421447b2bb3ea63846d417c9309e81a80b0db5992,1.169691ms
2024-01-21 08:05:27.016157,0xbb1ecda2e7e6f340987e03fb7deabb7ed6a0d1facf9b4da5fafdc7158c26b7b2,445.886µs
2024-01-21 08:05:42.015879,0x21d74e2a2a5d81b83ddb20376bbc394dfad68333bed5ea7fc61fdd1d54806b02,484.798µs
2024-01-21 08:05:57.001923,0x3b8d8b224533eb406239f3a0bdf05b44015a1ceebe9eeca5e8f52bc32069b369,575.257µs
2024-01-21 08:06:12.017480,0xa60ae73221d6990db1d5f4391ab9416241458dafbf52534cb0a4bf05b8d490c8,476.465µs
2024-01-21 08:06:27.038337,0x2b3c516d8ad0753866a33a6fff501c8c1bc5fb5051fe552f886200ffd7d68c5c,986.088µs
2024-01-21 08:06:27.038438,0x2b3c516d8ad0753866a33a6fff501c8c1bc5fb5051fe552f886200ffd7d68c5c,1.012008ms
2024-01-21 08:06:42.007839,0x1432c54c7e0c540686c9422e164a92411dff04684e50ab296fa502c92aadb16a,3.117847ms
2024-01-21 08:06:57.035973,0x9bcb5757e936a41d60d5db45d85a114a3a51b100ee00b422492938df2351d932,783.382µs
2024-01-21 08:07:12.050295,0x75d76bef5f3d604b3f91d3c47700a0dd8340415020e472d6b629469ddd470690,766.013µs
2024-01-21 08:07:27.008639,0x881d3e491c045c949f108c0b5de0abe54bf8186fb767f206fea6f1f82554013a,3.235006ms
2024-01-21 08:07:42.034564,0x9272dc9932842dc5c59d873769ea3bab646ccb29d5a9de62ce38cad310372023,1.053395ms
2024-01-21 08:07:57.004613,0xb8ac1b24b07c774b63e5cfda36c6f16684f5cc16b0814a0c01f72ec9e2938653,41.892µs
2024-01-21 08:08:12.008586,0x82f6367b8a9b55d86ccdad0c46bfb83d6e6f36f0355be077ef01dbe1f4eb9561,3.032796ms
2024-01-21 08:08:27.005183,0x2f9f40a3b5b283e9d3c5d52711c9f2cad4dfabeeceeac62973ee98d693155a28,45.809µs
2024-01-21 08:08:42.004751,0xf4a02b5855ba9a329871d3f8b24dd1ff42b5c80a13c1274dd68fd3f923201c72,42.285µs
2024-01-21 08:08:57.008388,0x8306c8d3375c03c3fdd763370e9ffd8321ace14fe12fef412a744ffe98865ce8,3.342257ms
2024-01-21 08:09:12.003674,0xaaafbff16c4e6240e8692b0380ba7af2e090d3242c348a609f68c9f2e9671a44,58.837µs
2024-01-21 08:09:27.004089,0xc014363cffed7cbcf3efa02c26f70d759c83d76e712ffdfcb56737723d869f10,53.135µs
2024-01-21 08:09:42.008765,0x61b4b2791815df6f22d3b79da9d2fb89629ed186a6afc0170e8e85c1ab9a18c8,3.028169ms
2024-01-21 08:09:42.009063,0x61b4b2791815df6f22d3b79da9d2fb89629ed186a6afc0170e8e85c1ab9a18c8,2.908697ms
2024-01-21 08:09:57.004879,0x50f490165ca0822ae16daac3432884cedb4beba6b9c49e6d659b2c55cb99167b,51.792µs
2024-01-21 08:10:12.004947,0xae838dadade80d4228590575aecb6435161bbdd3af95f3a0a928b1ba38ee3a62,59.643µs
2024-01-21 08:10:27.007765,0xddf1bf537c4ba6d887e42a4b571ae59f3fbf837d0c14978b63eedfa4c56bf8ce,2.613435ms
2024-01-21 08:10:27.008829,0xddf1bf537c4ba6d887e42a4b571ae59f3fbf837d0c14978b63eedfa4c56bf8ce,3.351769ms
2024-01-21 08:10:42.004584,0xc78a9ef9475293916cda06f4181a4adc1832a950d27a36e4d91225db9495a8a7,48.316µs
2024-01-21 08:10:57.004454,0xd13e0f3903bcd76f9eb90990c53bdb6df1587bb24635b897f3c03acdf1819c4c,41.683µs
2024-01-21 08:11:12.008523,0xacb187c8d4d8fd539fd7ce5e8013bce1783f47fbcc35f73339394b2a5aece35c,3.411655ms
2024-01-21 08:11:27.004233,0xf939bf35db1198c87a8ff315d597d8af47d1167d3eb10714e341f20b5722cc15,41.628µs
2024-01-21 08:11:42.003973,0x6ff7126656888c6a59a70ff30d4c9a84273025d62ca2161f4a4b96894ce430f5,68.357µs
2024-01-21 08:11:57.009159,0x271f985323f10310e349412aa9b3a55145b1ac8e56012c19634f637126eaa7f3,3.490131ms
2024-01-21 08:12:12.004606,0x588030931827bb417a036e594903eb901180033ee18e6b651f8b721be6c5483b,45.969µs
2024-01-21 08:12:27.002024,0x7916d5e201f54837f9f9489dc665764dc35ca2d1b549c79be057b50315a12aa6,7.733µs
2024-01-21 08:12:42.009500,0x743004d0b38940033fcc58b2afafbdbbfde6e418888cd2d082263f00ac0e4400,3.029093ms
2024-01-21 08:12:42.010251,0x743004d0b38940033fcc58b2afafbdbbfde6e418888cd2d082263f00ac0e4400,2.689072ms
2024-01-21 08:12:57.004751,0xe2f8beddd2307633b2b6b5d2e8abd3e7710377ff6bc86efbb0b58eb3259541a1,51.125µs
2024-01-21 08:13:12.004093,0x8272e2a7f97bcec094c04405959faf122a3924980e85b97b9539589927b04fa5,69.441µs
2024-01-21 08:13:27.002082,0x59c51085bb80bd232132f575d8e8b02579894a4b6caa6c994d13278d5cca5d28,513.114µs
2024-01-21 08:13:42.004010,0xfaf7998f61b75ca7c351757079ffcb5ab92ab90740ecc2d3248a5d60224310af,44.522µs
2024-01-21 08:13:57.004842,0x7459d7cce34f225b1ce306fda08157165fa7cc5eb3870e67bf2053f1d0b2a7b8,43.548µs
2024-01-21 08:14:12.007822,0x922a36f815282ab7d8f3cdff5b5a025d70192df4e2284720a3154ea9f51f10a6,3.289842ms
2024-01-21 08:14:12.008722,0x922a36f815282ab7d8f3cdff5b5a025d70192df4e2284720a3154ea9f51f10a6,3.333709ms
2024-01-21 08:14:27.001631,0x4ceedadac7cdc12e9ea0a70a70e6de97aa5dc476f226a65242ec194e804371ad,8.1µs
2024-01-21 08:14:42.004443,0x9864d0cf0d2b77f56da51457a4454bfb9e48aa662458837c433cd75ce99c8073,44.371µs
2024-01-21 08:14:57.008993,0xff02550d3d9dd42d8c71699fdf8a1074237905edf4b5ab12a99343cc0d558ab1,3.330938ms
2024-01-21 08:15:12.004222,0x746b9d82b7dd038f9ba4ce2fdf6d6ab5a3b5aa68652fa5052f819a65afbf8891,60.12µs
2024-01-21 08:15:27.001145,0x55952c6fd8e67035312e35a5844f7774328b11fb097d8424314af2a911554701,8.36µs
2024-01-21 08:15:42.008890,0x19323f858dbdd3465639c2a999f7b26197dd0a2b17ebf2596653bbe7e5589f7e,2.884741ms
2024-01-21 08:15:57.005403,0x5c601b485b32047bd9fc3a08c2a27663822277e0e52c743f140d283893a1ed0d,60.257µs
2024-01-21 08:16:12.004838,0xbd12f7500e3beee862856107c52ebb127f6c1ec710c2bf07ed5d86a0a95986e0,46.073µs
2024-01-21 08:16:27.002914,0x281d7c60d4be69fb80cd620d99d7976898fcf2702ac05ddf41330fe53abaa4a7,502.749µs
2024-01-21 08:16:42.004504,0xc43a04f881fd35d908b5f8bae0a4208ef206fa445744e74aa2f76da3e9a46c34,45.554µs
2024-01-21 08:16:57.004562,0x0fa5caa60d9912f60ae097f9799b83b3ca1c88ac117f84fe086c16de03957977,44.339µs
2024-01-21 08:17:12.002260,0x8fb117f6781b0355a06bc26a06c47d1007b2cd997c18357d9caa4f34b1d5dfe0,675.237µs
2024-01-21 08:17:27.001600,0x005b2ba2994aea4b5768b989c0c7f4098e71ceff84605d496aa6d0b2273d57c5,9.416µs
2024-01-21 08:17:42.004439,0x52ca7f0c4e80eb7e016ef1f0a03a25630a51fbf1e324fbb793bf79d116715b79,160.206µs
2024-01-21 08:17:42.004500,0x52ca7f0c4e80eb7e016ef1f0a03a25630a51fbf1e324fbb793bf79d116715b79,48.8µs
2024-01-21 08:17:57.008326,0xfaf19fde96c391ae0e016d37f0e154a564eee1c74f26a2a63854ce3d73848c1e,3.26737ms
2024-01-21 08:18:12.004629,0x870c591f1feb6e53af88f8d4ed425f8326fd7672dc5b18ce43032758ec016d88,50.705µs
2024-01-21 08:18:27.001186,0xefbbb079e27f41d68566f41ab3a22a4d0b219f54f5ee0619fa91372f5ac66b87,8.051µs
2024-01-21 08:18:42.009141,0xdb046376d39d385c77beeb8f0974826c1731290476f0f2b5b2aa6838d9cbf79d,3.068729ms
2024-01-21 08:18:57.004995,0x207bdaaff41f8c68c655e4476782c31de620d2b15310e168465837060217685b,69.497µs
2024-01-21 08:19:12.002986,0xf3defa499510d6f158a66107d9d6e68d71693f2d6fbbe7dc73817f1c5e05209f,23.436µs
2024-01-21 08:19:27.002497,0xc9f7b3f7446331c88a702edc6e69f18b8ebd259e24b35ed4949b3a027708b671,586.007µs
2024-01-21 08:19:42.001312,0x645c62f3d1b1e0e95ee16e228bbfbd2227405bc22a465da00ee0312b8d8d7883,9.592µs
2024-01-21 08:19:57.004715,0xda60b490858f29bda488e76ce0091b992046c85c941ac68a694877476d53d90f,47.637µs
2024-01-21 08:20:12.009558,0x69ebdbec2a1034ecd72a67ecbf18dbdabef39d5aadc6b2cd47358a86b4cd878a,3.335503ms
2024-01-21 08:20:27.001773,0x87e0bbd9b89c49d9bc1fcbc41c2cde2261a6fe2203ae60ba488d7a023cadea67,8.666µs
2024-01-21 08:20:42.006511,0x4fa5cd6eaa9ba2f469e3595950fe2693de3209aab08b44934faa7410943d56b6,49.291µs
2024-01-21 08:20:57.008378,0x89c412b46a37a00b0ea51f9de112f682bae60945ab63f975ce4e20d53511e01d,3.260745ms
2024-01-21 08:21:12.004427,0x9d208dfe27b96836ec23fa9d8f81a946c944d12d61643536159362b2a94e5182,52.721µs
2024-01-21 08:21:27.001878,0x8733a2e27daab5da3a64891cbafcb47cd0c32a0750adb182e98992300dbe5dfa,7.763µs
2024-01-21 08:21:42.004379,0xa471b9802d70c78977c2caac6c170ed8394246bf5724f9541dc3842ea345ab04,1.58426ms
2024-01-21 08:21:57.004066,0x2c9e3351921e8436f5c705cb5fa5c20ee161a38066d4ebfa15d611ad5f87d08e,46.387µs
2024-01-21 08:22:12.004405,0x3da42335a0c3ca36fe64ac74e22ca340a7b196065fa3197e3119154bf215fdf7,53.62µs
2024-01-21 08:22:27.002286,0x441901770910f66d926974ef415b6ac8f465d97cce10dcf0311bf8d6501ca7d1,589.929µs
2024-01-21 08:22:42.003995,0xf08700aa8fb034965047bdccf74b02fb36183fed26d2d12f400ba3179a44b19c,52.77µs
2024-01-21 08:22:57.002301,0xbbb20ef7d3961cd4c5d3b7c4c893f8073b0fe72c9bd29d5581f5b778cbe4f230,7.25µs
2024-01-21 08:23:12.009218,0xe0f25118370c3f2821e3867828ad3e31ba87f1d5d5dc955f79652e5b69930b9e,3.208461ms
2024-01-21 08:23:12.011926,0xe0f25118370c3f2821e3867828ad3e31ba87f1d5d5dc955f79652e5b69930b9e,3.014827ms
2024-01-21 08:23:27.001644,0x69b1d964f4447c1e55925b9d2dd9c18189bf53f67d036edc3c94d7292af236bb,8.742µs
2024-01-21 08:23:42.003351,0x5febf8d6d04a0ee1947568c633e8369baa1feb22982e0c55765e76da8f812325,22.53µs
2024-01-21 08:23:57.002722,0x7765f6a2b44bf4c8dbd436703959ac35f91dab5cda6e6f6279937e9f38cf68f1,627.165µs
2024-01-21 08:23:57.002710,0x7765f6a2b44bf4c8dbd436703959ac35f91dab5cda6e6f6279937e9f38cf68f1,623.393µs
2024-01-21 08:24:12.002315,0x6303159ee547de67ade540f15b1b01d56dd111fbc829255a9f9bcddfe7537ee6,17.093µs
2024-01-21 08:24:27.001801,0x23c694dcf49e795a8b7d67330117ed6927098711b060e5381c862d146a07701d,8.457µs
2024-01-21 08:24:42.008709,0x43842642092d9cd5a6c68b2bb3ad33b5f6fb7ed8a3244fd2246a6fd340aa4a01,3.398312ms
2024-01-21 08:24:57.003874,0x2ce17ec1eb2d66a6bcc89985d7a649da6bb6125c8ed6a8090027af31fac01c10,44.542µs
2024-01-21 08:25:12.005419,0x0c49ee0281bd6e27374ee82a6ec3efa69351240dbc9e191f97c28b1ed19389c3,41.093µs
2024-01-21 08:25:27.002523,0xca5909a17287395f9317d0a3cb7ee6dbdec29b206effd5e953353c05ee7b72c3,585.08µs
2024-01-21 08:25:42.004644,0x25cbc3cec86d049511118e670fda220735b3f28259c9eed8193451ee18c05302,46.566µs
2024-01-21 08:25:57.004084,0xb7e793074b2c9ea7117d2999d1ca4d7653c4bf7b51ab1e72549c103b7a72daab,58.736µs
2024-01-21 08:26:12.009597,0x48b919268ed9a5f6fb5de01d16831d4d5577b9f019b9a1c538ef5572c58c0161,3.297686ms
2024-01-21 08:26:27.000828,0xfbfd5db332c1d52300f14749981c0792de64845226906b3a59403bb1f0e8d633,7.829µs
2024-01-21 08:26:42.004801,0x6cbeed807acdc96a73c71baaf32fcfc0640b8822c963132348280a04468b0cfa,47.54µs
2024-01-21 08:26:57.009631,0x3698db9f1f2e667f9ccf0c549b8d799c27b3a7277035276935e69d640f6984c1,3.386423ms
2024-01-21 08:27:12.004647,0x5e6f6708332d64d41ef87889c97e517722776386e0956745ad4597ba28b2b400,41.935µs
2024-01-21 08:27:27.001986,0x8678d7e4f4d68c21c33da47991720f0d705425af347993728e66bafbe92eb0f2,7.763µs
2024-01-21 08:27:42.009033,0x4d19264b867519283c12172e2ee3c29a545d4cdc64a962580dab563d15b94c9a,3.668332ms
2024-01-21 08:27:57.006560,0x60014f7b9c67dd6085028c58f129e55a5ccd02737651fc5f60708404f5ad40f0,46.123µs
2024-01-21 08:28:12.004071,0xee5cb14862e78d5976b07ff633b30f4db7160f3b051c43a93d4859b7d8f345ed,54.372µs
2024-01-21 08:28:27.002919,0x5bce71bf70900955f9399fc882faac148af96325d24b39ce7c5107c8168728ed,609.566µs
2024-01-21 08:28:27.002883,0x5bce71bf70900955f9399fc882faac148af96325d24b39ce7c5107c8168728ed,753.534µs
2024-01-21 08:28:42.004136,0x21df63f10164166a0c052efff7e26d4b7d01e79da5501411ca23d0066e0bd8d7,43.306µs
2024-01-21 08:28:57.004930,0xcdd89bece2c14f3393a002d162abe4a4ec11ec27e494c8f31c57386361049c77,51.788µs
2024-01-21 08:29:12.008795,0x4db1a0a562414a9bf053988a53cf17c0185807f5bb79fa681c7212a920945131,2.981399ms
2024-01-21 08:29:27.004608,0x0bd9f699033847fc2dfd290fafa658000a1e5618567c8d55a4378383a8aa257e,51.123µs
2024-01-21 08:29:42.004675,0xb07c818d7c954d3cac69c1fdb4ce12aec064ffc108586d68f7c1916d9404e45a,57.436µs
2024-01-21 08:29:57.009198,0x1bc858a0b197ac51205123f54cb08cf012133b2a8ac4af2147cf34a4e8a6721b,3.503901ms
2024-01-21 08:29:57.011986,0x1bc858a0b197ac51205123f54cb08cf012133b2a8ac4af2147cf34a4e8a6721b,3.134413ms
2024-01-21 08:30:12.003730,0x72660dec6add788c6ef09b8807c5abdb5c0c9385d64ff3e431d7c26324ee5250,28.202µs
2024-01-21 08:30:27.002119,0xea2bb9f1305bfef2cd938c3a5a8e783f01ba9d39230aafb7e669d1bc437802d8,10.278µs
2024-01-21 08:30:42.009940,0xaf4f02d74fb1fb0d5e98ad89ed05c67f8c26914600a2006344d0e2e83bb69d9e,3.528362ms
2024-01-21 08:30:57.004419,0xa96d2380a5db638f72c955a784f818f7d8e1f8208c0f49ac524f09367ac61a16,44.69µs
